timestamp,zone,city,raw_query,status_code,number_of_results,new_results,error_message
2026-05-24T17:56:16Z,Zone 4 — London / Middlesex,London,"980 Adelaide St S , London, ON N6E 1R3, Canada",200,1,1,
2026-05-24T17:56:16Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"987 York Rd , Guelph, ON N1E 6Y9, Canada",200,1,1,
2026-05-24T17:56:17Z,Zone 5 — Woodstock / Oxford County,East Zorra-Tavistock,"99 Houser's Ln , Woodstock, ON N4T 0L8, Canada",200,1,1,
2026-05-24T17:56:18Z,Zone 4 — London / Middlesex,Komoka,"9952 Glendon Dr , Komoka, ON N0L 1R0, Canada",200,1,1,
2026-05-24T17:56:19Z,Zone 1 — Windsor / Essex County,LaSalle,"Across from Dollarama, 1555 Talbot Rd , Windsor, ON N9H 2N2, Canada",200,2,1,
2026-05-24T17:56:19Z,Zone 1 — Windsor / Essex County,Leamington,"Block B Harriott Drive, Royal Leamington Spa, Warwick CV34 6TJ, UK",200,1,1,
2026-05-24T17:56:20Z,Zone 4 — London / Middlesex,Komoka,"Campbell & Co. Insurance Consultants Ltd, 22425 Jefferies Rd , Komoka, ON N0L 1R0, Canada",200,1,0,
2026-05-24T17:56:21Z,Zone 5 — Woodstock / Oxford County,Tillsonburg,"Centre, 200 Broadway St , Tillsonburg, ON N4G 5A7, Canada",200,1,0,
2026-05-24T17:56:22Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"Conestoga Mall, 550 King St N , Waterloo, ON N2L 5W6, Canada",200,1,0,
2026-05-24T17:56:23Z,Zone 3 — Sarnia / Lambton County,Corunna,"D, 197 Hill St D, E & F, Corunna, ON N0N 1G0, Canada",200,3,1,
2026-05-24T17:56:23Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Drayton,"Drayton Valley, AB T7A 1C4, Canada",200,1,1,
2026-05-24T17:56:24Z,Zone 1 — Windsor / Essex County,Tecumseh,"Front, 9475 Twin Oaks Dr, Windsor, ON N8N 5B8, Canada",200,1,0,
2026-05-24T17:56:25Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Stratford,"Griffith Rd , Stratford, ON N4Z 0A6, Canada",200,1,1,
2026-05-24T17:56:26Z,Zone 4 — London / Middlesex,Dutton-Dunwich,"Highway 401 East, Between Exit 137 And, Dutton, ON N0L 1J0, Canada",200,6,3,
2026-05-24T17:56:26Z,Zone 3 — Sarnia / Lambton County,Grand Bend,"Inside Puri Heritage, 75 Rosedale Ave W , Brampton, ON L6X 1K1, Canada",200,1,1,
2026-05-24T17:56:27Z,Zone 3 — Sarnia / Lambton County,Dawn-Euphemia,"Just behind the Old Imperial Farmers Market, 516 John St N , Aylmer, ON N5H 2B8, Canada",200,1,0,
2026-05-24T17:56:28Z,Zone 4 — London / Middlesex,St. Marys,"Line 13 , St. Marys, ON N4X 1C5, Canada",200,1,1,
2026-05-24T17:56:29Z,Zone 2 — Chatham-Kent,Pain Court,"Lordswood Industrial Estate, Revenge Rd, Chatham ME5 8UD, UK",200,1,1,
2026-05-24T17:56:29Z,Zone 4 — London / Middlesex,Lucan Biddulph,"Lucan, ON N0M 2J0, Canada",200,1,0,
2026-05-24T17:56:30Z,Zone 1 — Windsor / Essex County,Wheatley,"Newby Road Industrial Estate, Newby Rd, Hazel Grove, Stockport SK7 5DA, UK",200,1,1,
2026-05-24T17:56:31Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Woolwich,"Northfield Dr E , Waterloo, ON N2K 3T6, Canada",200,1,1,
2026-05-24T17:56:32Z,Zone 3 — Sarnia / Lambton County,Oil Springs,"Oil Springs, ON N0N 1P0, Canada",200,1,0,
2026-05-24T17:56:32Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Palmerston,"Palmerston, ON N0G 1A0, Canada",200,1,0,
2026-05-24T17:56:33Z,Zone 1 — Windsor / Essex County,Cottam,"Parking lot, 800 Talbot St , St Thomas, ON N5P 1E2, Canada",200,11,9,
2026-05-24T17:56:34Z,Zone 3 — Sarnia / Lambton County,Lambton Shores,"R.R. , 70948 Bluewater Hwy, Grand Bend, ON N0M 1T0, Canada",200,1,0,
2026-05-24T17:56:35Z,Zone 5 — Woodstock / Oxford County,Embro,"R.R., 375058 37th Line, Embro, ON N0J 1J0, Canada",200,1,0,
2026-05-24T17:56:35Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Listowel,"R.R., 7970 Perth County Road 147, Listowel, ON N4W 3G9, Canada",200,1,0,
2026-05-24T17:56:36Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Mapleton,"RR Perth Rd. 140 , Palmerston, ON N0G 2P0, Canada",200,1,1,
2026-05-24T17:56:37Z,Zone 1 — Windsor / Essex County,Tecumseh,"Tecumseh Mall, 7654 Tecumseh Rd E , Windsor, ON N8T 1E9, Canada",200,1,0,
2026-05-24T17:56:38Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"Woodlawn Rd W , Guelph, ON N1H 7K3, Canada",200,1,1,
2026-05-24T17:56:38Z,Zone 1 — Windsor / Essex County,St. Joachim,"off Kathleen St, 110 East Street S , Sarnia, ON N7T 3R1, Canada",200,12,12,
